entity,season_type,playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
skaters,regular,8473533,2025,Jordan Staal,CAR,C,4on5,75,9419.0,218.0,53.05,0.1,0.29,0.14,0.26,0.16,0.3,175.0,3.71,0.28,0.17,0.52,0.11,1.26,2.67,0.28,0.28,0.28,1.0,0.0,2.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,101.0,5.0,3.0,3.0,4.0,1.0,0.0,0.17,0.11,0.0,0.0,0.0,0.0,7.0,5.0,5.0,2.0,0.04,0.0,0.07,0.25,0.25,0.25,218.0,3.0,164.0,19.0,32.0,6.0,27.0,34.0,151.0,101.0,46.0,10541.0,2.0,5.0,1.0,0.0,27.74,2.6,2.4,2.6,2.4,23.0,13.0,5.0,41.0,1.0,2.0,0.0,25.0,8.0,3.0,0.79,1.04,0.77,0.0,1.0,0.0,41.0,36.0,36.0,0.33,0.21,0.21,2.71,2.71,2.51,140.83,23.44,21.21,23.44,21.21,113.0,70.0,60.0,243.0,21.0,28.0,7.0,109.0,39.0,35.0,3.3,4.51,15.63,0.0,5.0,16.0,243.0,183.0,183.0,3.64,7.4,7.4,19.67,19.67,18.25,6.14,15.13,78.0,224.0,0.04,0.01,2.0,1.0,2.0,1.0
skaters,regular,8473533,2025,Jordan Staal,CAR,C,5on4,75,3485.0,125.0,41.3,0.94,0.87,0.94,0.86,0.92,0.83,426.0,20.25,2.53,2.19,4.38,0.87,12.36,5.66,2.36,2.53,2.36,0.0,0.0,16.0,12.0,3.0,31.0,4.0,4.0,0.0,0.0,4.0,0.0,11.0,9.0,12.0,24.0,2.0,7.0,106.0,0.0,0.0,0.0,17.0,9.0,2.0,0.78,1.0,0.75,0.0,3.0,1.0,31.0,28.0,28.0,0.0,0.62,0.0,0.37,2.78,2.78,2.61,125.0,111.0,1.0,2.0,11.0,13.0,1.0,11.0,100.0,106.0,98.0,13445.0,7.0,2.0,1.0,5.0,86.54,9.32,8.4,9.32,8.4,70.0,49.0,28.0,147.0,13.0,6.0,1.0,86.0,24.0,9.0,3.24,2.61,3.47,4.0,5.0,4.0,147.0,119.0,119.0,2.0,1.79,1.79,9.53,9.53,8.81,7.18,0.55,0.53,0.55,0.53,8.0,2.0,0.0,10.0,0.0,0.0,0.0,9.0,0.0,1.0,0.26,0.0,0.29,0.0,0.0,0.0,10.0,10.0,10.0,0.08,0.0,0.0,0.63,0.63,0.61,26.79,4.02,337.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8478483,2025,Mitch Marner,VGK,R,other,81,5528.0,76.0,65.52,0.48,0.45,0.63,0.38,0.61,0.39,153.0,12.06,1.89,0.84,2.75,0.41,7.41,3.69,1.78,1.89,1.78,5.0,2.0,12.0,5.0,17.0,34.0,8.0,1.0,3.0,0.0,3.0,0.0,7.0,3.0,11.0,16.0,1.0,2.0,1.0,0.0,3.0,5.0,11.0,5.0,1.0,0.45,0.62,0.83,1.0,0.0,0.0,34.0,17.0,17.0,1.0,0.25,0.88,0.0,2.14,2.14,2.0,76.0,19.0,11.0,11.0,35.0,7.0,8.0,22.0,39.0,1.0,4.0,3984.0,2.0,2.0,1.0,7.0,95.52,18.31,14.82,18.31,14.82,89.0,39.0,53.0,181.0,14.0,11.0,1.0,66.0,39.0,23.0,2.6,5.21,10.49,3.0,3.0,8.0,181.0,128.0,128.0,2.49,4.41,3.92,16.89,16.89,14.97,58.88,20.07,18.6,20.07,18.6,51.0,30.0,24.0,105.0,14.0,5.0,0.0,34.0,18.0,29.0,1.22,2.26,16.59,2.0,1.0,11.0,105.0,81.0,81.0,0.91,1.14,1.14,19.84,19.84,18.52,13.28,16.5,87.0,141.0,0.0,0.0,1.0,1.0,0.0,0.0
skaters,regular,8478483,2025,Mitch Marner,VGK,R,all,81,96994.0,1755.0,82.46,0.6,0.5,0.6,0.49,0.61,0.49,194.0,182.72,16.88,13.27,44.31,6.39,102.42,68.73,16.12,16.9,16.15,38.0,18.0,165.0,87.0,120.0,372.0,80.0,24.0,27.0,3.0,29.0,2.0,90.0,80.0,141.0,228.0,12.0,24.0,150.0,24.0,40.0,104.0,186.0,53.0,13.0,5.78,6.66,4.45,12.0,7.0,5.0,370.64,252.0,250.81,28.0,3.05,5.72,2.58,17.34,17.33,16.84,1755.0,368.0,158.0,244.0,985.0,175.0,219.0,296.0,1065.0,150.0,222.0,200346.0,24.0,36.0,19.0,46.0,1018.21,113.75,104.9,113.6,104.81,927.0,444.0,490.0,1861.0,122.0,127.0,18.0,928.0,318.0,125.0,27.46,39.07,47.22,33.0,44.0,45.0,1852.25,1371.0,1365.31,19.26,28.95,28.94,104.07,103.99,99.25,654.7,75.07,70.85,75.43,71.21,571.0,320.0,352.0,1243.0,65.0,76.0,10.0,636.0,163.0,92.0,18.54,20.23,36.29,19.0,18.0,28.0,1253.38,891.0,897.35,9.59,14.69,14.69,69.97,70.33,67.53,147.23,148.25,3007.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8478483,2025,Mitch Marner,VGK,R,5on5,81,68739.0,1383.0,82.46,0.56,0.54,0.55,0.51,0.55,0.52,342.0,128.58,11.54,8.9,32.16,4.67,68.88,50.85,10.99,11.57,11.02,21.0,10.0,111.0,66.0,64.0,241.0,49.0,18.0,16.0,3.0,20.0,1.0,66.0,56.0,93.0,159.0,7.0,14.0,144.0,23.0,27.0,76.0,132.0,35.0,10.0,4.13,4.54,2.87,9.0,5.0,4.0,239.64,177.0,175.81,22.0,1.86,3.09,2.58,10.82,10.8,10.58,1383.0,227.0,117.0,210.0,829.0,149.0,168.0,204.0,862.0,144.0,205.0,178397.0,14.0,32.0,17.0,35.0,587.83,50.28,47.92,50.13,47.83,540.0,260.0,316.0,1116.0,60.0,55.0,7.0,597.0,160.0,43.0,17.97,19.56,12.74,25.0,25.0,10.0,1107.25,800.0,794.31,8.18,12.29,12.38,46.08,46.0,45.24,475.16,40.01,38.49,40.37,38.84,400.0,245.0,281.0,926.0,37.0,59.0,8.0,496.0,104.0,45.0,14.28,13.01,12.71,13.0,13.0,11.0,936.38,645.0,651.35,6.34,11.14,11.14,35.2,35.56,35.09,122.43,104.91,2784.0,2634.0,1.71,1.39,51.0,38.0,39.0,30.0
skaters,regular,8478483,2025,Mitch Marner,VGK,R,4on5,81,5998.0,149.0,64.77,0.17,0.15,0.16,0.09,0.17,0.12,249.0,2.32,0.26,0.12,0.27,0.06,0.72,1.56,0.26,0.26,0.26,1.0,0.0,3.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,2.0,1.0,0.0,0.08,0.18,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,0.03,0.27,0.0,0.29,0.29,0.29,149.0,2.0,30.0,7.0,110.0,8.0,34.0,22.0,85.0,3.0,2.0,13075.0,2.0,0.0,0.0,2.0,16.34,2.24,2.01,2.24,2.01,17.0,4.0,6.0,27.0,1.0,4.0,0.0,10.0,7.0,4.0,0.24,1.01,1.0,0.0,1.0,0.0,27.0,21.0,21.0,0.22,0.9,0.9,1.56,1.56,1.55,76.03,10.59,9.42,10.59,9.42,72.0,32.0,41.0,145.0,10.0,9.0,1.0,65.0,25.0,14.0,1.8,2.84,5.95,4.0,1.0,5.0,145.0,104.0,104.0,1.75,1.8,1.8,10.54,10.54,9.56,3.55,20.62,36.0,349.0,0.3,0.05,2.0,2.0,2.0,1.0
skaters,regular,8478483,2025,Mitch Marner,VGK,R,5on4,81,16729.0,147.0,82.46,0.92,0.89,0.9,0.86,0.89,0.81,205.0,37.7,2.95,3.26,8.73,1.17,24.07,11.82,2.86,2.95,2.86,10.0,6.0,38.0,14.0,35.0,87.0,21.0,5.0,7.0,0.0,6.0,1.0,13.0,20.0,33.0,47.0,3.0,6.0,2.0,0.0,4.0,20.0,39.0,11.0,2.0,0.98,1.22,0.74,2.0,2.0,1.0,87.0,52.0,52.0,2.0,0.87,1.49,0.0,3.82,3.82,3.71,147.0,120.0,0.0,16.0,11.0,11.0,9.0,48.0,79.0,2.0,10.0,4264.0,6.0,2.0,1.0,2.0,307.63,41.15,38.6,41.15,38.6,273.0,135.0,110.0,518.0,46.0,56.0,10.0,249.0,106.0,53.0,6.33,12.63,22.18,5.0,15.0,26.0,518.0,408.0,408.0,8.1,11.1,11.5,37.77,37.77,35.89,37.6,3.53,3.5,3.53,3.5,41.0,11.0,4.0,56.0,3.0,2.0,0.0,35.0,14.0,3.0,0.98,1.83,0.72,0.0,3.0,0.0,56.0,52.0,52.0,0.47,0.28,0.28,3.72,3.72,3.7,6.68,0.83,84.0,14.0,0.04,0.34,3.0,2.0,2.0,2.0
skaters,regular,8476925,2025,Colton Sissons,VGK,C,other,66,757.0,14.0,3.7,0.17,0.48,0.34,0.51,0.33,0.47,127.0,0.77,0.05,0.05,0.17,0.02,0.49,0.23,0.05,0.05,0.05,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,14.0,2.0,5.0,0.0,7.0,3.0,1.0,3.0,7.0,6.0,2.0,2899.0,0.0,0.0,0.0,2.0,4.84,0.67,0.65,0.67,0.65,2.0,5.0,4.0,11.0,0.0,1.0,0.0,5.0,1.0,1.0,0.24,0.1,0.33,0.0,0.0,0.0,11.0,7.0,7.0,0.11,0.03,0.03,0.74,0.74,0.73,11.01,3.3,2.98,3.3,2.98,9.0,5.0,7.0,21.0,2.0,2.0,0.0,5.0,4.0,5.0,0.23,0.62,2.46,1.0,1.0,0.0,21.0,14.0,14.0,0.28,0.5,0.5,3.08,3.08,2.77,8.29,8.86,67.0,65.0,0.0,0.06,0.0,1.0,0.0,1.0
skaters,regular,8476925,2025,Colton Sissons,VGK,C,all,66,49489.0,1179.0,13.0,0.43,0.56,0.45,0.55,0.45,0.56,601.0,82.82,9.71,6.29,18.96,2.78,41.06,32.21,9.3,9.8,9.39,2.0,3.0,74.0,37.0,25.0,136.0,11.0,6.0,8.0,3.0,13.0,0.0,40.0,44.0,68.0,105.0,11.0,28.0,347.0,93.0,12.0,30.0,72.0,22.0,17.0,2.16,2.8,4.75,2.0,0.0,4.0,135.1,111.0,110.3,8.0,1.36,1.59,3.49,7.57,7.69,7.59,1179.0,87.0,234.0,200.0,658.0,186.0,133.0,138.0,722.0,347.0,267.0,192857.0,28.0,30.0,11.0,46.0,347.81,30.16,29.17,30.21,29.23,319.0,156.0,177.0,652.0,20.0,34.0,4.0,364.0,72.0,39.0,10.16,8.55,11.46,6.0,4.0,10.0,647.59,475.0,472.52,4.99,6.94,7.15,28.02,28.11,27.65,424.68,40.02,37.99,40.26,38.21,357.0,226.0,226.0,809.0,37.0,44.0,6.0,443.0,97.0,43.0,13.29,11.94,14.78,12.0,14.0,11.0,814.58,583.0,588.3,6.68,7.91,7.91,38.78,39.02,37.57,185.28,146.63,3333.0,2772.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476925,2025,Colton Sissons,VGK,C,5on5,66,41213.0,957.0,13.0,0.52,0.56,0.48,0.54,0.49,0.55,617.0,76.59,9.07,5.85,17.93,2.6,38.57,28.98,8.66,9.16,8.75,2.0,1.0,67.0,36.0,20.0,123.0,9.0,6.0,6.0,3.0,12.0,0.0,39.0,40.0,61.0,97.0,10.0,26.0,263.0,92.0,12.0,27.0,67.0,20.0,16.0,2.03,2.54,4.51,2.0,0.0,4.0,122.1,103.0,102.3,6.0,1.25,1.08,3.49,6.83,6.94,6.85,957.0,74.0,123.0,186.0,574.0,164.0,108.0,112.0,573.0,263.0,192.0,159286.0,26.0,26.0,9.0,39.0,311.72,25.32,24.57,25.37,24.63,284.0,143.0,161.0,588.0,15.0,30.0,4.0,330.0,65.0,32.0,9.09,7.63,8.61,5.0,4.0,6.0,583.59,427.0,424.52,4.31,6.39,6.59,23.05,23.14,22.87,322.17,23.76,22.86,24.0,23.1,266.0,179.0,180.0,625.0,24.0,33.0,5.0,360.0,63.0,22.0,10.34,7.81,5.62,10.0,10.0,4.0,630.58,445.0,450.3,4.31,5.53,5.53,22.53,22.77,22.31,117.5,92.5,2606.0,2227.0,0.94,1.27,25.0,27.0,21.0,20.0
skaters,regular,8476925,2025,Colton Sissons,VGK,C,4on5,66,5627.0,149.0,11.87,0.07,0.16,0.08,0.12,0.11,0.13,173.0,3.26,0.25,0.13,0.47,0.09,0.89,2.17,0.25,0.25,0.25,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,67.0,0.0,0.0,1.0,3.0,1.0,0.0,0.08,0.17,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.03,0.15,0.0,0.28,0.28,0.28,149.0,1.0,104.0,9.0,35.0,11.0,21.0,16.0,101.0,67.0,6.0,10486.0,0.0,0.0,0.0,0.0,10.77,0.87,0.8,0.87,0.8,12.0,2.0,0.0,14.0,0.0,1.0,0.0,10.0,4.0,0.0,0.31,0.56,0.0,0.0,0.0,0.0,14.0,14.0,14.0,0.13,0.15,0.15,0.85,0.85,0.77,84.42,12.33,11.54,12.33,11.54,74.0,41.0,39.0,154.0,11.0,8.0,1.0,72.0,28.0,15.0,2.61,3.28,6.44,1.0,3.0,7.0,154.0,115.0,115.0,2.02,1.61,1.61,12.74,12.74,12.06,3.19,17.29,35.0,263.0,0.0,0.0,0.0,1.0,0.0,0.0
skaters,regular,8476925,2025,Colton Sissons,VGK,C,5on4,66,1892.0,59.0,8.47,0.84,0.9,0.81,0.9,0.75,0.88,226.0,2.21,0.34,0.26,0.39,0.07,1.11,0.83,0.34,0.34,0.34,0.0,2.0,2.0,1.0,3.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,2.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,0.01,0.09,0.24,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.06,0.36,0.0,0.41,0.41,0.41,59.0,10.0,2.0,5.0,42.0,8.0,3.0,7.0,41.0,11.0,33.0,7090.0,2.0,0.0,0.0,4.0,20.49,3.3,3.15,3.3,3.15,21.0,6.0,12.0,39.0,5.0,2.0,0.0,19.0,2.0,6.0,0.53,0.25,2.52,1.0,0.0,4.0,39.0,27.0,27.0,0.44,0.37,0.37,3.37,3.37,3.29,7.09,0.62,0.6,0.62,0.6,8.0,1.0,0.0,9.0,0.0,1.0,0.0,6.0,2.0,1.0,0.12,0.24,0.26,0.0,0.0,0.0,9.0,9.0,9.0,0.08,0.26,0.26,0.43,0.43,0.43,16.55,1.88,233.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476921,2025,Jordan Martinook,CAR,L,other,77,1944.0,32.0,24.41,0.73,0.56,0.37,0.59,0.38,0.55,169.0,3.56,2.2,0.27,0.3,0.14,1.84,1.25,2.2,2.2,2.2,1.0,1.0,3.0,3.0,2.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,5.0,0.01,0.0,2.19,0.0,0.0,3.0,8.0,6.0,6.0,1.0,0.07,0.63,0.0,2.28,2.28,2.27,32.0,2.0,14.0,1.0,15.0,3.0,3.0,13.0,13.0,0.0,1.0,4792.0,0.0,0.0,0.0,5.0,16.36,9.5,9.25,9.5,9.25,13.0,11.0,11.0,35.0,9.0,2.0,0.0,6.0,1.0,17.0,0.25,0.12,9.13,1.0,0.0,8.0,35.0,24.0,24.0,0.27,0.84,0.84,8.94,8.94,8.86,28.46,3.47,3.21,3.47,3.21,27.0,12.0,21.0,60.0,5.0,2.0,0.0,27.0,8.0,4.0,1.07,0.95,1.45,1.0,2.0,2.0,60.0,39.0,39.0,0.72,0.57,0.57,3.63,3.63,3.38,17.0,13.19,142.0,100.0,0.1,0.1,2.0,1.0,1.0,1.0
skaters,regular,8476921,2025,Jordan Martinook,CAR,L,all,77,68542.0,1586.0,48.54,0.47,0.6,0.53,0.62,0.51,0.62,557.0,140.03,15.34,9.24,33.15,4.73,70.95,57.59,14.92,15.4,14.98,9.0,8.0,109.0,82.0,58.0,249.0,29.0,12.0,13.0,2.0,20.0,0.0,71.0,75.0,97.0,179.0,16.0,35.0,32.0,112.0,14.0,45.0,130.0,41.0,20.0,4.1,5.11,6.13,5.0,3.0,4.0,251.79,191.0,192.8,14.0,1.97,2.58,3.18,14.13,14.09,13.84,1586.0,209.0,347.0,341.0,689.0,257.0,130.0,236.0,963.0,32.0,41.0,212972.0,35.0,37.0,17.0,50.0,602.51,57.23,55.45,57.62,55.83,506.0,311.0,349.0,1166.0,54.0,58.0,4.0,610.0,148.0,59.0,17.66,18.96,20.6,25.0,19.0,10.0,1182.24,817.0,827.85,8.03,10.75,10.58,54.68,55.01,54.18,575.35,63.39,59.18,63.34,59.17,516.0,255.0,271.0,1042.0,72.0,77.0,12.0,532.0,162.0,77.0,16.75,19.49,27.14,19.0,28.0,25.0,1032.57,771.0,766.99,10.27,17.44,17.44,56.21,56.25,54.22,229.61,151.4,4302.0,2620.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476921,2025,Jordan Martinook,CAR,L,5on5,77,56898.0,1300.0,48.54,0.55,0.58,0.6,0.61,0.58,0.6,504.0,121.45,11.71,8.24,30.58,4.18,64.83,46.47,11.33,11.77,11.39,8.0,7.0,93.0,73.0,55.0,221.0,23.0,8.0,12.0,2.0,17.0,0.0,66.0,63.0,85.0,158.0,15.0,33.0,29.0,107.0,11.0,40.0,116.0,37.0,13.0,3.68,4.58,3.44,5.0,2.0,1.0,223.79,166.0,167.8,10.0,1.73,1.95,3.04,10.41,10.37,10.16,1300.0,195.0,175.0,315.0,615.0,241.0,100.0,185.0,774.0,29.0,33.0,172606.0,33.0,31.0,14.0,34.0,556.44,44.68,43.19,45.07,43.58,468.0,286.0,333.0,1087.0,44.0,53.0,4.0,577.0,138.0,39.0,16.54,17.71,10.43,24.0,18.0,2.0,1103.24,754.0,764.85,7.38,9.53,9.53,42.53,42.86,42.16,395.4,36.29,34.69,36.23,34.68,357.0,178.0,193.0,728.0,43.0,46.0,6.0,384.0,113.0,38.0,11.96,13.57,10.76,17.0,19.0,7.0,718.57,535.0,530.99,5.52,9.29,9.29,32.51,32.55,32.01,148.52,106.3,3300.0,2146.0,0.83,1.18,37.0,30.0,25.0,22.0
skaters,regular,8476921,2025,Jordan Martinook,CAR,L,4on5,77,9532.0,235.0,47.42,0.08,0.31,0.13,0.28,0.15,0.32,171.0,15.01,1.42,0.73,2.27,0.41,4.28,9.88,1.39,1.42,1.39,0.0,0.0,13.0,6.0,1.0,20.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,11.0,12.0,18.0,0.0,0.0,2.0,3.0,3.0,4.0,13.0,4.0,2.0,0.41,0.52,0.49,0.0,1.0,0.0,20.0,19.0,19.0,3.0,0.17,0.0,0.14,1.45,1.45,1.42,235.0,5.0,157.0,22.0,51.0,9.0,27.0,35.0,164.0,2.0,0.0,10781.0,0.0,2.0,1.0,0.0,26.24,2.16,2.12,2.16,2.12,22.0,12.0,4.0,38.0,1.0,3.0,0.0,25.0,7.0,2.0,0.79,0.88,0.49,0.0,1.0,0.0,38.0,34.0,34.0,0.28,0.39,0.21,2.22,2.22,2.18,151.48,23.62,21.28,23.62,21.28,132.0,65.0,57.0,254.0,24.0,29.0,6.0,121.0,41.0,35.0,3.72,4.97,14.93,1.0,7.0,16.0,254.0,197.0,197.0,4.04,7.59,7.59,20.07,20.07,18.83,6.73,15.07,84.0,220.0,0.01,0.01,3.0,1.0,1.0,1.0
skaters,regular,8476921,2025,Jordan Martinook,CAR,L,5on4,77,168.0,19.0,10.64,1.0,0.88,1.0,0.87,1.0,0.84,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,1.0,3.0,8.0,4.0,0.0,3.0,12.0,1.0,2.0,5995.0,2.0,2.0,1.0,1.0,3.48,0.89,0.88,0.89,0.88,3.0,2.0,1.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.09,0.25,0.55,0.0,0.0,0.0,6.0,5.0,5.0,0.1,0.0,0.0,0.99,0.99,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.87,1.72,178.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8477447,2025,Shea Theodore,VGK,D,other,70,5193.0,69.0,45.88,0.46,0.5,0.53,0.49,0.49,0.5,91.0,16.21,1.7,1.35,3.37,0.6,10.06,5.91,1.5,1.7,1.5,4.0,2.0,12.0,11.0,11.0,34.0,7.0,1.0,3.0,0.0,4.0,0.0,7.0,8.0,11.0,22.0,1.0,2.0,0.0,0.0,3.0,6.0,15.0,8.0,0.0,0.6,1.11,0.0,1.0,0.0,0.0,34.0,23.0,23.0,3.0,0.36,0.63,0.02,2.05,2.05,1.8,69.0,20.0,14.0,15.0,20.0,4.0,8.0,19.0,38.0,0.0,0.0,3325.0,2.0,0.0,0.0,7.0,75.52,16.42,14.75,16.42,14.75,66.0,37.0,41.0,144.0,17.0,6.0,1.0,50.0,31.0,22.0,1.94,4.1,10.38,3.0,4.0,10.0,144.0,103.0,103.0,1.68,1.88,1.88,16.22,16.22,14.76,78.87,19.48,17.54,19.48,17.54,70.0,37.0,22.0,129.0,14.0,7.0,1.0,52.0,27.0,28.0,2.26,3.32,13.9,1.0,3.0,10.0,129.0,107.0,107.0,1.47,1.57,1.57,19.38,19.38,17.51,12.66,12.91,89.0,91.0,0.1,0.26,3.0,2.0,2.0,2.0
